slice_id,method,factor,simulation_id,nominal_level,stability_ari,stability_nmi,partition_change_ari
151676,Leiden_unsupervised,mean,mean_2,2.000000000000,0.575019370076,0.630284032693,0.424980629924
151676,Leiden_unsupervised,variance,variance_0_50,0.500000000000,0.595814421472,0.649606695647,0.404185578528
151676,Leiden_unsupervised,variance,variance_0_67,0.670000000000,0.575918805945,0.630078305660,0.424081194055
151676,Leiden_unsupervised,variance,variance_0_80,0.800000000000,0.580842499704,0.651073155181,0.419157500296
151676,Leiden_unsupervised,variance,baseline,1.000000000000,1.000000000000,1.000000000000,0.000000000000
151676,Leiden_unsupervised,variance,variance_1_25,1.250000000000,0.420088170298,0.546110456096,0.579911829702
151676,Leiden_unsupervised,variance,variance_1_50,1.500000000000,0.675242651464,0.696646768460,0.324757348536
151676,Leiden_unsupervised,variance,variance_2,2.000000000000,0.626246026642,0.670878072284,0.373753973358
151676,Leiden_unsupervised,sparsity,sparsity_neg_1,-1.000000000000,0.317909340390,0.362116829918,0.682090659610
151676,Leiden_unsupervised,sparsity,sparsity_neg_0_50,-0.500000000000,0.321540241504,0.403615665755,0.678459758496
151676,Leiden_unsupervised,sparsity,sparsity_neg_0_25,-0.250000000000,0.448208890539,0.498665167991,0.551791109461
151676,Leiden_unsupervised,sparsity,baseline,0.000000000000,1.000000000000,1.000000000000,0.000000000000
151676,Leiden_unsupervised,sparsity,sparsity_pos_0_25,0.250000000000,0.470198601374,0.533318863227,0.529801398626
151676,Leiden_unsupervised,sparsity,sparsity_pos_0_50,0.500000000000,0.329716722456,0.449295120331,0.670283277544
151676,Leiden_unsupervised,sparsity,sparsity_pos_1,1.000000000000,0.241521568587,0.400527656576,0.758478431413
