slice_id,simulation_id,alteration_type,method,ARI,NMI,AMI,Homogeneity,Completeness,V_measure,CHAOS,PAS,n_true_clusters,n_predicted_clusters,status,source_set,alteration_value,plot_group,raw_level,level
151670,mean_1_25,mean,STAGATE_mclust,0.253765222520,0.437825493453,0.436831287148,0.500228454476,0.389265092362,0.437825493453,0.061533170399,0.048275862069,5,5,ok,frozen_canonical,,mean,1.250000000000,1.250000000000
151670,mean_1_25,mean,Leiden_unsupervised,0.169656671885,0.266703934716,0.265196775755,0.328085800639,0.224670188228,0.266703934716,0.070655779122,0.469540229885,5,6,ok,frozen_canonical,,mean,1.250000000000,1.250000000000
151670,mean_1_50,mean,GraphST,0.553697437050,0.594119539504,0.593380539799,0.659477129020,0.540548401156,0.594119539504,0.060379337108,0.006609195402,5,5,ok,frozen_canonical,,mean,1.500000000000,1.500000000000
151670,mean_1_50,mean,STAGATE_mclust,0.366747028221,0.514756312659,0.513856938749,0.563045283204,0.474095982786,0.514756312659,0.061273952653,0.035919540230,5,5,ok,frozen_canonical,,mean,1.500000000000,1.500000000000
151670,mean_1_50,mean,Leiden_unsupervised,0.191636843325,0.293812524846,0.292594315150,0.343858169694,0.256483520334,0.293812524846,0.069383432932,0.383333333333,5,5,ok,frozen_canonical,,mean,1.500000000000,1.500000000000
151670,mean_2,mean,GraphST,0.428663267488,0.516404767844,0.515521083026,0.571369343951,0.471087137336,0.516404767844,0.060758940695,0.008620689655,5,5,ok,frozen_canonical,,mean,2.000000000000,2.000000000000
151670,mean_2,mean,STAGATE_mclust,0.257588589700,0.439894476049,0.438904936058,0.503076523155,0.390811892638,0.439894476049,0.061483822738,0.050287356322,5,5,ok,frozen_canonical,,mean,2.000000000000,2.000000000000
151670,mean_2,mean,Leiden_unsupervised,0.202548897741,0.287556416092,0.286114614842,0.358883671755,0.239880709360,0.287556416092,0.071312786501,0.489655172414,5,6,ok,frozen_canonical,,mean,2.000000000000,2.000000000000
151670,variance_0_50,variance,GraphST,0.458830950890,0.541629071622,0.540749071170,0.570662116517,0.515407180628,0.541629071622,0.060402730156,0.004310344828,5,5,ok,frozen_canonical,,variance,0.500000000000,0.500000000000
151670,variance_0_50,variance,STAGATE_mclust,0.408551095169,0.536663131099,0.535843777375,0.613020637126,0.477220779068,0.536663131099,0.060979489690,0.037931034483,5,5,ok,frozen_canonical,,variance,0.500000000000,0.500000000000
151670,variance_0_50,variance,Leiden_unsupervised,0.174277423081,0.284210337315,0.282984702010,0.334996317698,0.246795710757,0.284210337315,0.069665026509,0.410344827586,5,5,ok,frozen_canonical,,variance,0.500000000000,0.500000000000
151670,variance_0_67,variance,GraphST,0.349169182420,0.495684931699,0.494786898869,0.562475128640,0.443072952519,0.495684931699,0.060413146102,0.007471264368,5,5,ok,frozen_canonical,,variance,0.670000000000,0.670000000000
151670,variance_0_67,variance,STAGATE_mclust,0.368877879505,0.518832180500,0.517940444402,0.567572423839,0.477801047966,0.518832180500,0.061442986665,0.034482758621,5,5,ok,frozen_canonical,,variance,0.670000000000,0.670000000000
151670,variance_0_67,variance,Leiden_unsupervised,0.179929147179,0.271555955282,0.270072490930,0.337005314141,0.227394054925,0.271555955282,0.072031570245,0.460632183908,5,6,ok,frozen_canonical,,variance,0.670000000000,0.670000000000
151670,variance_0_80,variance,GraphST,0.380386279986,0.499461001982,0.498556341742,0.558720934032,0.451566274712,0.499461001982,0.060375091923,0.008333333333,5,5,ok,frozen_canonical,,variance,0.800000000000,0.800000000000
